quadkey,latitude,longitude,rwi,error
13221030100002,19.2800355,104.7766113,-0.109,0.422
13221011133030,21.4019335,106.7541504,0.259,0.393
13223012120212,9.3298312,104.8205566,-0.261,0.422
13223012103200,9.5249141,104.9523926,-0.298,0.401
13221030101132,19.2385495,105.0842285,-0.395,0.375
13221322200223,11.7060306,106.9079590,0.021,0.389
13221013120130,20.2518900,106.3146973,1.266,0.417
13221323123012,12.0070844,109.2150879,0.812,0.522
13221300121102,16.2674138,107.8527832,-0.122,0.391
13223012103320,9.4815719,105.0402832,-0.271,0.395
13221302131031,14.8917045,108.1823730,-0.283,0.427
13221100202221,20.9922139,106.9079590,0.800,0.425
13221233311331,11.7275454,106.8640137,1.045,0.420
13221011221023,20.8896072,105.6774902,0.382,0.422
13221010113200,21.6880569,105.3039551,-0.413,0.394
13221013012333,20.3137206,105.9851074,0.546,0.406
13221011221331,20.8280094,105.8093262,0.618,0.434
13223011112323,10.8440961,106.6442871,1.752,0.406
13221302111003,15.2523892,108.1384277,-0.478,0.369
13223100003133,10.9304048,107.2155762,0.623,0.416
13203232310331,22.4618017,105.2819824,0.205,0.393
13221233313101,11.6845141,106.8200684,0.069,0.405
13221301202021,15.7393882,108.3142090,-0.059,0.389
13221013223003,19.4458740,105.6774902,-0.155,0.405
13221302231223,14.1046123,107.4353027,-0.708,0.412
13223011311121,10.4337931,106.8200684,-0.213,0.381
13221013032331,20.0043220,105.9851074,1.043,0.426
13221011231033,20.8896072,106.0729980,0.517,0.422
13221322113211,12.2863336,108.1823730,-0.585,0.433
13203232100332,23.0898380,104.9084473,-0.214,0.354
13221322031203,12.0930384,107.4353027,-0.549,0.382
13203233032233,22.6038685,105.8972168,-0.673,0.345
13221323122322,11.8781020,109.0832520,0.278,0.423
13221302333131,14.0406726,108.2702637,0.834,0.422
13223100110313,11.0598206,108.0944824,-0.290,0.437
13221300102221,16.3306825,107.6110840,0.058,0.426
13203233223021,22.0550957,105.6774902,-0.098,0.396
13221303222013,14.0619878,108.3581543,-0.395,0.421
13223100010331,11.0382553,107.3913574,-0.385,0.402
13223011211230,10.3473437,106.0510254,0.261,0.424
13221013012110,20.4578958,105.9631348,1.150,0.387
13223012132112,9.2430925,105.2600098,0.085,0.399
13221001331102,20.9306583,103.9855957,-0.056,0.385
13221011230301,20.8690774,105.9411621,0.643,0.435
13203233102220,22.9482765,106.1828613,-0.043,0.392
13223012131123,9.3731925,105.4138184,0.157,0.385
13221010333020,20.7458399,105.3039551,-0.328,0.391
13223001313310,10.2176252,104.0295410,-0.333,0.474
13221012133111,20.1281550,105.4577637,-0.108,0.385
13223010300130,10.4337931,104.9084473,-0.381,0.381
13221011330222,20.8074712,106.5344238,0.869,0.428
13221303010030,15.2311894,108.6877441,0.159,0.417
13221323223211,11.2538371,108.5339355,-0.413,0.540
13221100030223,21.4632931,107.2595215,-0.736,0.387
13221122232212,16.6888167,107.2814941,0.357,0.415
13223011022332,10.4986143,105.6115723,0.047,0.414
13221010102113,21.7492955,104.9304199,-0.066,0.416
13223100002233,10.8440961,106.9519043,0.841,0.429
13221011320223,20.8074712,106.2048340,0.026,0.421
13223012103312,9.5032437,105.0842285,-0.564,0.416
13221321220121,12.8439375,108.4020996,-0.448,0.380
13223011322330,9.8281543,106.3146973,-0.098,0.418
13221322022330,11.8996033,107.0178223,-0.097,0.394
13203223303213,22.3195891,103.6120605,0.658,0.426
13221011101231,21.8105080,106.4245605,-0.100,0.383
13221100002220,21.6472167,106.8859863,-0.362,0.365
13221302333213,13.9767151,108.1823730,-0.428,0.410
13203232312211,22.3399141,105.1940918,-0.154,0.385
13221321123030,13.3575541,109.2150879,0.245,0.372
13203233310222,22.4414945,106.5344238,0.132,0.384
13221300323000,15.4430906,107.7648926,-0.733,0.394
13221010322113,20.7663865,104.9304199,-0.708,0.398
13221013023130,20.0868882,105.7873535,0.046,0.398
13203232130331,22.7863104,105.2819824,0.115,0.402
13223011222202,9.8498038,105.4797363,-0.002,0.412
13221320333131,12.6724962,108.2702637,-0.063,0.436
13221012323033,19.4044302,105.0183105,-0.550,0.340
13221012101021,20.5813670,104.9743652,0.021,0.374
13221031212100,18.4691886,105.9191895,0.832,0.439
13223001331132,10.0662199,104.0295410,0.679,0.420
13221122232203,16.6888167,107.2595215,0.697,0.423
13223010313020,10.2608706,105.3039551,0.348,0.417
13223012100133,9.7198857,104.9304199,-0.333,0.412
13221013001022,20.5607954,105.6555176,0.250,0.407
13223010330002,10.1094859,105.1281738,-0.311,0.405
13203223221211,22.1772314,102.9089355,0.229,0.417
13223011212131,10.2608706,105.9851074,0.837,0.437
13221011221110,20.9511796,105.7873535,1.082,0.469
13221303013222,14.9553991,108.8195801,-0.582,0.403
13223012130232,9.2864645,105.1721191,-0.400,0.420
13221013011313,20.5196439,106.1608887,0.000,0.418
13221322303131,11.6414761,107.9187012,-0.518,0.396
13221011322333,20.6430652,106.3366699,0.174,0.418
13203223321001,22.2585964,103.5681152,-0.240,0.398
13223011213302,10.1960002,106.0949707,0.890,0.417
13221302120120,14.8917045,107.6770020,-0.535,0.408
13223012311100,9.0912484,105.3918457,0.108,0.403
13221011012202,21.6676382,105.8312988,0.402,0.393
13223100023003,10.6282159,107.0837402,0.948,0.414
13221011000121,21.8920839,105.5895996,0.818,0.391
13223012110300,9.6982277,105.2160645,0.030,0.414
13223012311203,8.9827489,105.3259277,-0.041,0.417
13221011110103,21.9124706,106.6442871,-0.145,0.371
13221011130330,21.4837405,106.6662598,0.555,0.384
13223011123311,10.5634219,106.5124512,0.710,0.435
13221322222012,11.3184804,106.9299316,-0.413,0.382
13221012220122,19.5701418,104.1613770,-0.509,0.429
13221303012211,15.0190747,108.7097168,-0.120,0.398
13221013010011,20.6225019,105.8972168,0.481,0.424
13223100121221,10.6929962,107.7868652,0.300,0.422
13223011122301,10.5634219,106.2927246,-0.208,0.404
13221122222301,16.7098626,106.9958496,-0.860,0.444
13223010331333,9.9796707,105.4577637,-0.222,0.394
13221322322303,11.2322862,107.6989746,-0.459,0.385
13221031320212,18.1980434,106.2268066,0.071,0.411
13203232112303,22.9685086,105.2380371,-0.420,0.360
13221012230021,19.5908438,104.4470215,-0.628,0.407
13221301232113,15.4219101,108.7976074,0.317,0.455
13221031203101,18.4691886,105.7653809,0.772,0.410
13223012313011,8.9176335,105.3698730,-0.202,0.372
13221211110010,16.6256648,106.5783691,0.118,0.426
13221010131030,21.5655017,105.3479004,-0.558,0.385
13221010233012,20.7663865,104.6447754,-0.087,0.381
13223010332200,9.8714518,105.1281738,0.623,0.505
13221011331101,20.9511796,106.8200684,1.456,0.420
13203232332221,21.9736132,105.1501465,0.482,0.414
13221100001220,21.8105080,107.0617676,0.459,0.411
13221013223112,19.4458740,105.7873535,0.904,0.437
13221011323003,20.7663865,106.3806152,0.088,0.430
13221300322330,15.3159757,107.7209473,-0.512,0.308
13221011022213,21.3405481,105.5456543,0.448,0.414
13221033012010,17.8009957,105.8752441,0.281,0.414
13223010310322,10.3257277,105.2160645,0.240,0.420
13223010213311,10.2176252,104.7546387,0.059,0.407
13223001313001,10.3041101,103.9196777,0.168,0.419
13223001311233,10.3257277,103.9636230,0.553,0.407
13221010110113,21.9124706,105.2819824,0.155,0.386
13221010100333,21.7901067,104.9304199,-0.046,0.381
13221011123213,21.3405481,106.4245605,0.190,0.410
13223011032113,10.6282159,105.9851074,0.678,0.386
13221302123330,14.6367386,107.8967285,-0.355,0.382
13221323302032,11.6199546,109.0393066,0.399,0.436
13223012132032,9.1997151,105.1721191,0.915,0.435
13221100022221,21.3200806,106.9079590,-0.429,0.390
13223011213322,10.1527460,106.0949707,0.592,0.415
13221322321311,11.4261866,107.9187012,-0.356,0.391
13203232333333,21.9532352,105.4577637,-0.727,0.363
13221303001330,15.1463690,108.5998535,0.338,0.396
13223100011203,11.0598206,107.4353027,-0.445,0.383
13221303030230,14.8067491,108.6877441,-0.500,0.333
13221323300101,11.8565990,109.1052246,0.190,0.394
13221321001032,13.8487469,108.5119629,-0.250,0.383
13221013120211,20.2106559,106.2487793,0.600,0.417
13221001331021,20.9101341,103.9196777,-0.843,0.382
13223010300031,10.4337931,104.8425293,-0.152,0.370
13221001311322,21.1357449,103.9855957,0.399,0.384
13221011300200,21.1972157,106.1828613,-0.032,0.427
13221010322201,20.7047384,104.7985840,-0.204,0.383
13221011102322,21.6267923,106.2707520,-0.991,0.389
13223100102233,10.8440961,107.6550293,0.369,0.417
13221320310321,13.1008797,108.0505371,-0.189,0.401
13223100022113,10.6282159,107.0397949,0.574,0.445
13223012113011,9.6115820,105.3698730,0.165,0.419
13221013010221,20.4990639,105.8532715,-0.015,0.432
13221323013012,12.3507339,108.8635254,-0.293,0.351
13221011010233,21.7901067,105.8972168,-0.046,0.401
13221011212301,21.0332369,105.9411621,0.861,0.433
13221011231003,20.9306583,106.0290527,1.223,0.434
13221011323031,20.7458399,106.4245605,0.596,0.417
13223100103113,10.9735497,107.9187012,0.180,0.477
13221012133030,20.0868882,105.3479004,0.287,0.373
13221233311032,11.7920798,106.7541504,-0.465,0.385
13221010322021,20.7458399,104.7985840,-0.064,0.389
13221320112203,13.6353101,107.9626465,0.098,0.414
13221033130003,17.6126105,106.5563965,-0.009,0.427
13221321001120,13.8700799,108.5559082,-0.270,0.373
13223010113220,10.8656756,105.3039551,0.302,0.419
13221011200003,21.2586610,105.5017090,0.620,0.438
13221303030320,14.8067491,108.7316895,-0.553,0.386
13221011233332,20.6430652,106.1389160,0.805,0.425
13221030111121,19.2592938,105.4138184,-0.092,0.400
13223011313030,10.2608706,106.7541504,0.036,0.416
13221322303210,11.5984314,107.8088379,0.415,0.402
13223011320002,10.1094859,106.1828613,0.511,0.412
13221233313113,11.6629959,106.8640137,-0.168,0.389
13223100121202,10.7145865,107.7648926,-0.126,0.425
13221321210020,13.1864679,108.6437988,-0.284,0.388
13223013103120,9.5682508,106.4465332,-0.003,0.394
13221122223312,16.6888167,107.1936035,-0.362,0.410
13223011103222,10.8440961,106.3586426,0.480,0.416
13223012132222,9.1129444,105.1281738,-0.088,0.428
13221300331322,15.4642688,108.2043457,0.326,0.416
13221010332133,20.7252905,105.2819824,-0.550,0.404
13221303221203,14.1472288,108.4899902,-0.490,0.368
13221321200320,13.1008797,108.3801270,-0.497,0.380
13221033332103,16.7729866,106.6442871,-0.843,0.390
13223011303311,10.2176252,106.5124512,0.200,0.414
13221011322023,20.7252905,106.2048340,0.740,0.415
13223100201122,10.4121830,107.1496582,1.469,0.434
13223010230303,10.0229482,104.5349121,0.697,0.450
13203230332332,23.2514401,105.2600098,0.588,0.392
13221233133033,11.9640971,106.7761230,0.013,0.400
13221300010010,16.6256648,107.2814941,-0.062,0.413
13221122203002,17.1092924,107.0617676,-0.280,0.428
13203223320030,22.2179198,103.4143066,-0.246,0.431
13221100200121,21.2381821,106.9958496,-0.662,0.440
13221303021101,14.9341696,108.5778809,-0.959,0.346
13223011223220,9.8281543,105.6555176,0.713,0.406
13221233123313,11.9211029,106.5124512,-0.350,0.384
13221100000323,21.7901067,106.9958496,-0.171,0.377
13221302332203,13.9767151,107.9626465,0.518,0.416
13223012113332,9.4598988,105.4357910,0.698,0.413
13221322311122,11.7920798,108.2043457,0.203,0.402
13221233330311,11.4261866,106.6882324,-0.433,0.390
13221321233203,12.6081759,108.8415527,-0.303,0.384
13203223311312,22.4821059,104.0295410,-0.274,0.431
13221012120133,20.2312743,104.9304199,-0.027,0.402
13221010133120,21.4019335,105.3918457,0.354,0.414
13221013112201,20.3755265,106.5563965,0.514,0.361
13221322100301,12.4580325,107.6989746,-0.540,0.413
13221321212110,13.0580745,108.7756348,-0.423,0.416
13221320113110,13.7420528,108.2482910,-0.435,0.400
13203223311233,22.4414945,103.9636230,-0.178,0.405
13221011121112,21.5859348,106.4904785,0.020,0.412
13221031023003,18.7815164,105.6774902,0.443,0.425
13221303220022,14.1898373,108.2922363,-0.175,0.382
13221010101103,21.9124706,105.0622559,0.032,0.400
13221012131211,20.2106559,105.3698730,-0.045,0.414
13221302103113,15.0827314,107.9187012,0.275,0.411
13203233332022,22.0347295,106.5344238,-0.486,0.374
13221322113220,12.2433913,108.1164551,0.047,0.383
13221322210012,11.8350943,107.2814941,0.252,0.391
13221013010323,20.4784813,105.9411621,0.770,0.419
13221011201331,21.1562380,105.8093262,0.842,0.427
13223011212011,10.3041101,105.8972168,0.492,0.422
13221031203131,18.4275017,105.8093262,-0.026,0.389
13221321202103,13.0366691,108.4020996,0.415,0.419
13221033333111,16.7940233,106.8640137,-0.260,0.399
13221010110200,21.8513017,105.1281738,0.484,0.410
13221323201033,11.7920798,108.5339355,0.578,0.427
13221011223220,20.6636257,105.6555176,0.432,0.426
13221300013301,16.3728503,107.5231934,-0.616,0.428
13223011211322,10.3257277,106.0949707,0.552,0.416
13221033331230,16.8360897,106.7541504,-0.602,0.360
13221013021321,20.1694109,105.7653809,0.005,0.393
13221001321111,20.9511796,103.6999512,-0.565,0.363
13221011122122,21.3814746,106.2707520,0.135,0.409
13221321100301,13.8274120,109.1052246,-0.241,0.405
13221321303100,13.0580745,109.2590332,0.900,0.427
13221013212003,19.7770419,105.8532715,0.722,0.425
13221321223012,12.6939327,108.5119629,-0.102,0.394
13223100003211,10.9088300,107.1276855,0.336,0.407
13221011230313,20.8485448,105.9851074,0.906,0.447
13221011223311,20.7047384,105.8093262,-0.032,0.420
13221013031133,20.2312743,106.1608887,0.175,0.406
13223012121012,9.4165483,104.9963379,-0.463,0.415
13221031320022,18.2397857,106.1828613,0.363,0.427
13221302323131,14.0406726,107.9187012,0.077,0.399
13221011330300,20.8690774,106.6223145,1.400,0.514
13221320301013,13.2078602,107.8308105,0.013,0.400
13223012113001,9.6115820,105.3259277,-0.265,0.414
13221303012031,15.0615146,108.7097168,-0.263,0.580
13221012120211,20.2106559,104.8425293,-0.466,0.305
13223011031203,10.7145865,106.0290527,-0.335,0.413
13221031322230,18.0100796,106.2268066,-0.396,0.405
13223011030203,10.7145865,105.8532715,-0.248,0.384
13221013030223,20.1487843,105.8532715,-0.004,0.430
13221010102000,21.7697025,104.7766113,0.389,0.378
13221011023101,21.4428427,105.7653809,0.223,0.395
13223013110222,9.6332456,106.5344238,0.069,0.421
13221322123223,11.8781020,107.7868652,-0.315,0.398
13221321102030,13.6993616,109.0393066,0.265,0.380
13221010110012,21.9124706,105.1721191,0.319,0.394
13221011021302,21.5041851,105.7434082,-0.218,0.396
13221321221010,12.8867796,108.5119629,-0.184,0.384
13221303221100,14.2537350,108.5559082,-0.740,0.384
13221300302102,15.7605359,107.6770020,-0.438,0.412
13203232130201,22.8268200,105.1501465,-0.601,0.337
13221011003301,21.6880569,105.7653809,-0.014,0.395
13203223302111,22.4211843,103.5241699,-0.676,0.369
13221012310321,19.8390597,105.2380371,0.153,0.408
13221010322030,20.7458399,104.8205566,-0.522,0.405
13221031023213,18.6982852,105.7214355,0.742,0.445
13221011121101,21.6063650,106.4685059,-0.279,0.379
13221320332230,12.5867322,107.9846191,0.273,0.404
13221321100313,13.8060751,109.1491699,0.988,0.427
13221011121012,21.5859348,106.4025879,-0.268,0.398
13223100032201,10.5634219,107.2595215,0.135,0.397
13221303000131,15.2311894,108.4460449,-0.127,0.412
13223012122132,9.1997151,104.9084473,0.362,0.407
13221013023222,19.9836736,105.6555176,1.216,0.420
13221300300012,15.9296380,107.6330566,0.306,0.390
13221321001211,13.8274120,108.5339355,0.036,0.391
13223013011012,9.7631974,106.0510254,0.399,0.392
13221322110133,12.4794869,108.0944824,0.020,0.404
13221322232011,11.3400249,107.3034668,-0.390,0.385
13223100001330,11.0382553,107.1936035,0.719,0.421
13221011203030,21.0742486,105.6994629,0.944,0.480
13221010212303,21.0127268,104.5349121,-0.427,0.363
13221011111033,21.8716943,106.7761230,0.349,0.428
13221233313003,11.6629959,106.7321777,-0.219,0.405
13221303302202,14.3176146,108.9953613,-0.165,0.393
13223012132003,9.2430925,105.1501465,0.353,0.420
13221302111131,15.2311894,108.2702637,-0.315,0.386
13203232103010,23.0696240,104.9963379,0.433,0.418
13221013121211,20.2106559,106.4245605,-0.028,0.397
13221011312020,21.0742486,106.5344238,0.742,0.438
13221322122001,12.0285754,107.6110840,-0.384,0.396
13223011113331,10.8656756,106.8640137,0.325,0.442
13223012300103,9.0695511,104.8864746,-0.026,0.410
13223010312003,10.2824911,105.1501465,-0.864,0.394
13223011221230,10.0013102,105.6994629,0.764,0.420
13221001030213,21.5041851,103.0847168,0.218,0.385
13221300313122,15.7182383,108.2043457,-0.183,0.407
13221322101303,12.4365763,107.8747559,0.371,0.393
13221323213032,11.6199546,108.8635254,0.335,0.426
13221320332022,12.6510579,107.9406738,0.368,0.406
13221233333120,11.2969342,106.7980957,0.935,0.446
13203233332220,21.9736132,106.5344238,-0.373,0.406
13221322321330,11.3831090,107.8967285,-0.338,0.391
13223010210212,10.3689583,104.4689941,0.562,0.413
13223010123333,10.4986143,105.1062012,0.217,0.423
13221001210112,21.2586610,103.1506348,-0.085,0.385
13221321102033,13.6780130,109.0612793,-0.589,0.390
13223010133232,10.4986143,105.3479004,0.626,0.428
13221033012101,17.8009957,105.9411621,-0.285,0.417
13221321323020,12.6724962,109.1711426,0.413,0.419
13223012101032,9.7198857,104.9963379,-0.329,0.413
13221013120313,20.1900348,106.3366699,0.930,0.421
13221233312001,11.6845141,106.5563965,0.625,0.403
13221011331302,20.8485448,106.7980957,0.062,0.500
13221322201020,11.8135879,107.0617676,-0.200,0.415
13221011233130,20.7458399,106.1389160,0.347,0.422
13223100000033,11.1029466,106.9519043,0.742,0.412
13223011110313,11.0598206,106.6882324,1.011,0.427
13223012131313,9.3298312,105.4577637,-0.068,0.406
13221010112011,21.7697025,105.1940918,0.489,0.427
13223013003033,9.5465832,105.7214355,-0.075,0.412
13221322231111,11.5123222,107.5671387,-0.400,0.428
13223011212201,10.2176252,105.8532715,0.445,0.416
13203233030123,22.8470703,105.9411621,0.227,0.373
13223010330111,10.1311167,105.2819824,0.077,0.397
13221030001131,19.2592938,104.4030762,0.655,0.408
13221233330111,11.5123222,106.6882324,-0.035,0.408
13221303011230,15.1463690,108.8635254,0.478,0.418
13221303221212,14.1472288,108.5119629,0.098,0.429
13221321213212,12.9510290,108.8635254,-0.735,0.377
13221001312121,21.0742486,103.8317871,-0.469,0.447
13221011223021,20.7458399,105.6774902,0.125,0.400
13203232130333,22.7660511,105.2819824,-0.575,0.393
13221233310230,11.7275454,106.5783691,0.500,0.398
13221011213211,21.0332369,106.0729980,0.762,0.434
13221323103221,12.2433913,109.1931152,0.971,0.460
13223010131131,10.7793483,105.4577637,-0.318,0.395
13221010020232,21.4632931,104.1174316,-0.341,0.361
13203232101012,23.2110579,104.9963379,-0.562,0.470
13221320122303,13.2934109,107.6989746,-0.309,0.381
13221321102111,13.7420528,109.1491699,1.641,0.411
13221012111213,20.5196439,105.3698730,0.231,0.394
13221011032211,21.3610128,105.8972168,0.839,0.393
13221300322131,15.4007275,107.7429199,0.090,0.358
13221323101010,12.5438394,109.2150879,0.451,0.447
13221012111323,20.4784813,105.4138184,0.403,0.404
13221321230211,12.8010881,108.7097168,-0.186,0.377
13223011101123,11.1029466,106.4685059,0.759,0.400
13221322220103,11.4907908,106.9958496,-0.262,0.365
